Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
305.0,29.11442669341341,40.0,20
305.5,29.088655645027757,40.0,20
306.0,29.07577012083493,40.0,20
306.5,29.088655645027757,40.0,20
307.0,29.088655645027757,40.0,20
307.5,29.11442669341341,40.0,20
308.0,29.088655645027757,40.0,20
308.5,29.11442669341341,40.0,20
309.0,29.07577012083493,40.0,20
309.5,29.088655645027757,40.0,20
310.0,29.088655645027757,40.0,20
310.5,29.07577012083493,40.0,20
311.0,29.101541169220578,40.0,20
311.5,29.062884596642107,40.0,20
312.0,29.062884596642107,40.0,20
312.5,29.088655645027757,40.0,20
313.0,29.07577012083493,40.0,20
313.5,29.062884596642107,40.0,20
314.0,29.062884596642107,40.0,20
314.5,29.062884596642107,40.0,20
315.0,29.049999072449285,40.0,20
315.5,29.062884596642107,40.0,20
316.0,29.011342499870807,40.0,20
316.5,29.037113548256453,40.0,20
317.0,29.024228024063632,40.0,20
317.5,29.062884596642107,40.0,20
318.0,29.037113548256453,40.0,20
318.5,29.049999072449285,40.0,20
319.0,29.024228024063632,40.0,20
319.5,29.011342499870807,40.0,20
320.0,29.037113548256453,40.0,20
320.5,29.024228024063632,40.0,20
321.0,29.011342499870807,40.0,20
321.5,29.024228024063632,40.0,20
322.0,29.011342499870807,40.0,20
322.5,29.024228024063632,40.0,20
323.0,29.037113548256453,40.0,20
323.5,29.024228024063632,40.0,20
324.0,29.024228024063632,40.0,20
324.5,29.037113548256453,40.0,20
325.0,29.037113548256453,40.0,20
325.5,29.037113548256453,40.0,20
326.0,29.037113548256453,40.0,20
326.5,29.024228024063632,40.0,20
327.0,29.062884596642107,40.0,20
327.5,29.037113548256453,40.0,20
328.0,29.037113548256453,40.0,20
328.5,29.049999072449285,40.0,20
329.0,29.049999072449285,40.0,20
329.5,29.062884596642107,40.0,20
330.0,29.07577012083493,40.0,20
330.5,29.049999072449285,40.0,20
331.0,29.049999072449285,40.0,20
331.5,29.088655645027757,40.0,20
332.0,29.088655645027757,40.0,20
332.5,29.07577012083493,40.0,20
333.0,29.088655645027757,40.0,20
333.5,29.07577012083493,40.0,20
334.0,29.07577012083493,40.0,20
334.5,29.088655645027757,40.0,20
335.0,29.088655645027757,40.0,20
335.5,29.088655645027757,40.0,20
336.0,29.062884596642107,40.0,20
336.5,29.07577012083493,40.0,20
337.0,29.062884596642107,40.0,20
337.5,29.07577012083493,40.0,20
338.0,29.07577012083493,40.0,20
338.5,29.07577012083493,40.0,20
339.0,29.062884596642107,40.0,20
339.5,29.07577012083493,40.0,20
340.0,29.07577012083493,40.0,20
340.5,29.088655645027757,40.0,20
341.0,29.088655645027757,40.0,20
341.5,29.07577012083493,40.0,20
342.0,29.062884596642107,40.0,20
342.5,29.07577012083493,40.0,20
343.0,29.088655645027757,40.0,20
343.5,29.07577012083493,40.0,20
344.0,29.088655645027757,40.0,20
344.5,29.11442669341341,40.0,20
345.0,29.11442669341341,40.0,20
345.5,29.101541169220578,40.0,20
346.0,29.088655645027757,40.0,20
346.5,29.088655645027757,40.0,20
347.0,29.101541169220578,40.0,20
347.5,29.11442669341341,40.0,20
348.0,29.101541169220578,40.0,20
348.5,29.062884596642107,40.0,20
349.0,29.11442669341341,40.0,20
349.5,29.088655645027757,40.0,20
350.0,29.049999072449285,40.0,20
350.5,29.12731221760623,40.0,20
351.0,29.101541169220578,40.0,20
351.5,29.07577012083493,40.0,20
352.0,29.088655645027757,40.0,20
352.5,29.07577012083493,40.0,20
353.0,29.101541169220578,40.0,20
353.5,29.11442669341341,40.0,20
354.0,29.101541169220578,40.0,20
354.5,29.11442669341341,40.0,20
355.0,29.12731221760623,40.0,20
355.5,29.140197741799057,40.0,20
356.0,29.11442669341341,40.0,20
356.5,29.12731221760623,40.0,20
357.0,29.101541169220578,40.0,20
357.5,29.140197741799057,40.0,20
358.0,29.12731221760623,40.0,20
358.5,29.140197741799057,40.0,20
359.0,29.140197741799057,40.0,20
359.5,29.12731221760623,40.0,20
360.0,29.12731221760623,40.0,20
360.5,29.12731221760623,40.0,20
361.0,29.12731221760623,40.0,20
361.5,29.140197741799057,40.0,20
362.0,29.12731221760623,40.0,20
362.5,29.11442669341341,40.0,20
363.0,29.12731221760623,40.0,20
363.5,29.140197741799057,40.0,20
364.0,29.12731221760623,40.0,20
364.5,29.12731221760623,40.0,20
365.0,29.11442669341341,40.0,20
365.5,29.140197741799057,40.0,20
366.0,29.140197741799057,40.0,20
366.5,29.15308326599188,40.0,20
367.0,29.140197741799057,40.0,20
367.5,29.12731221760623,40.0,20
368.0,29.15308326599188,40.0,20
368.5,29.140197741799057,40.0,20
369.0,29.140197741799057,40.0,20
369.5,29.165968790184703,40.0,20
370.0,29.140197741799057,40.0,20
370.5,29.140197741799057,40.0,20
371.0,29.140197741799057,40.0,20
371.5,29.15308326599188,40.0,20
372.0,29.12731221760623,40.0,20
372.5,29.140197741799057,40.0,20
