Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
242.0,28.45726495957933,40.0,39.0
242.5,28.44437943538651,40.0,39.0
243.0,28.45726495957933,40.0,39.0
243.5,28.45726495957933,40.0,39.0
244.0,28.470150483772162,40.0,39.0
244.5,28.470150483772162,40.0,39.0
245.0,28.508807056350634,40.0,39.0
245.5,28.49592153215781,40.0,39.0
246.0,28.508807056350634,40.0,39.0
246.5,28.49592153215781,40.0,39.0
247.0,28.54746362892911,40.0,39.0
247.5,28.534578104736287,40.0,39.0
248.0,28.58612020150758,40.0,39.0
248.5,28.59900572570041,40.0,39.0
249.0,28.611891249893233,40.0,39.0
249.5,28.624776774086058,40.0,39.0
250.0,28.611891249893233,40.0,39.0
250.5,28.611891249893233,40.0,39.0
251.0,28.611891249893233,40.0,39.0
251.5,28.611891249893233,40.0,39.0
252.0,28.624776774086058,40.0,39.0
252.5,28.624776774086058,40.0,39.0
253.0,28.624776774086058,40.0,39.0
253.5,28.624776774086058,40.0,39.0
254.0,28.637662298278883,40.0,39.0
254.5,28.624776774086058,40.0,39.0
255.0,28.637662298278883,40.0,39.0
255.5,28.676318870857358,40.0,39.0
256.0,28.702089919243008,40.0,39.0
256.5,28.72786096762866,40.0,39.0
257.0,28.72786096762866,40.0,39.0
257.5,28.753632016014308,40.0,39.0
258.0,28.779403064399954,40.0,39.0
258.5,28.766517540207133,40.0,39.0
259.0,28.792288588592786,40.0,39.0
259.5,28.84383068536408,40.0,39.0
260.0,28.85671620955691,40.0,39.0
260.5,28.792288588592786,40.0,39.0
261.0,28.818059636978433,40.0,39.0
261.5,28.766517540207133,40.0,39.0
262.0,28.753632016014308,40.0,39.0
262.5,28.753632016014308,40.0,39.0
263.0,28.72786096762866,40.0,39.0
263.5,28.753632016014308,40.0,39.0
264.0,28.753632016014308,40.0,39.0
264.5,28.72786096762866,40.0,39.0
265.0,28.740746491821483,40.0,39.0
265.5,28.740746491821483,40.0,39.0
266.0,28.753632016014308,40.0,39.0
266.5,28.740746491821483,40.0,39.0
267.0,28.753632016014308,40.0,39.0
267.5,28.753632016014308,40.0,39.0
268.0,28.753632016014308,40.0,39.0
268.5,28.740746491821483,40.0,39.0
269.0,28.740746491821483,40.0,39.0
269.5,28.753632016014308,40.0,39.0
270.0,28.740746491821483,40.0,39.0
270.5,28.753632016014308,40.0,39.0
271.0,28.753632016014308,40.0,39.0
271.5,28.753632016014308,40.0,39.0
272.0,28.740746491821483,40.0,39.0
272.5,28.753632016014308,40.0,39.0
273.0,28.753632016014308,40.0,39.0
273.5,28.753632016014308,40.0,39.0
274.0,28.740746491821483,40.0,39.0
274.5,28.753632016014308,40.0,39.0
275.0,28.766517540207133,40.0,39.0
275.5,28.766517540207133,40.0,39.0
276.0,28.779403064399954,40.0,39.0
276.5,28.85671620955691,40.0,39.0
277.0,28.869601733749732,40.0,39.0
277.5,28.869601733749732,40.0,39.0
278.0,28.85671620955691,40.0,39.0
278.5,28.882487257942557,40.0,39.0
279.0,28.882487257942557,40.0,39.0
279.5,28.882487257942557,40.0,39.0
280.0,28.882487257942557,40.0,39.0
280.5,28.882487257942557,40.0,39.0
281.0,28.895372782135382,40.0,39.0
281.5,28.895372782135382,40.0,39.0
282.0,28.946914878906682,40.0,39.0
282.5,28.97268592729233,40.0,39.0
283.0,28.97268592729233,40.0,39.0
283.5,28.97268592729233,40.0,39.0
284.0,28.97268592729233,40.0,39.0
284.5,28.97268592729233,40.0,39.0
285.0,29.011342499870807,40.0,39.0
285.5,29.011342499870807,40.0,39.0
286.0,29.011342499870807,40.0,39.0
286.5,28.998456975677982,40.0,39.0
287.0,29.011342499870807,40.0,39.0
287.5,28.998456975677982,40.0,39.0
288.0,29.011342499870807,40.0,39.0
288.5,29.011342499870807,40.0,39.0
289.0,29.011342499870807,40.0,39.0
289.5,29.011342499870807,40.0,39.0
290.0,29.024228024063632,40.0,39.0
290.5,29.011342499870807,40.0,39.0
291.0,29.011342499870807,40.0,39.0
291.5,29.024228024063632,40.0,39.0
292.0,29.024228024063632,40.0,39.0
292.5,29.037113548256453,40.0,39.0
293.0,29.011342499870807,40.0,39.0
293.5,29.011342499870807,40.0,39.0
294.0,29.024228024063632,40.0,39.0
294.5,29.024228024063632,40.0,39.0
295.0,29.049999072449285,40.0,39.0
295.5,29.049999072449285,40.0,39.0
296.0,29.07577012083493,40.0,39.0
296.5,29.088655645027757,40.0,39.0
297.0,29.101541169220578,40.0,39.0
